"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","hash","source_link","source_name","year"
"Europe","Sweden",NA,NA,"Kattegat",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","52814b0d0b6cfc40b5777c81b4907a033abde5c003e208812a8b0b2cd39a9a6c","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västmanland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","a23657569d8ee0ee4d5d924e4b4775ac15568063b911e98c8f1317f1a247a1b4","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västmanland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","a23657569d8ee0ee4d5d924e4b4775ac15568063b911e98c8f1317f1a247a1b4","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Hälsingland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","7bf4aa93396b0bfe7ea6ca3486b7c4fe4608168b71b80606455f045663713436","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Hälsingland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","7bf4aa93396b0bfe7ea6ca3486b7c4fe4608168b71b80606455f045663713436","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Asele lappmark",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","38e787d9a6a7ec88233f50ee40023f0507e4577466a1ec1d53b8454c6eefedae","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Asele lappmark",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","38e787d9a6a7ec88233f50ee40023f0507e4577466a1ec1d53b8454c6eefedae","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Dalarna",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","5e8f78466bda71799f23687b767bf030f67bb8f5e665a2546ce9a657bdcfb240","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Dalarna",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","5e8f78466bda71799f23687b767bf030f67bb8f5e665a2546ce9a657bdcfb240","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Medelpad",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","3ac4fb5f97d021d58bb4ca898260c3ae107cb7deb584fe40069e63d9339c719e","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Medelpad",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","3ac4fb5f97d021d58bb4ca898260c3ae107cb7deb584fe40069e63d9339c719e","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Östergötland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","68840c7fe96a38693612ff81983ad1b016eec404ed6999d03282f3457992ba51","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Östergötland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","68840c7fe96a38693612ff81983ad1b016eec404ed6999d03282f3457992ba51","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Bottenhavet",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","311293100892210fe0e9f91c8e9c5a1f32c662bdd123c41041f16f23baf058d9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Bottenhavet",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","311293100892210fe0e9f91c8e9c5a1f32c662bdd123c41041f16f23baf058d9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Uppland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","f8778206097a76c95d0008e8173e194fff87eb5f8aba01f2505cdc8b751ce2ae","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Uppland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","f8778206097a76c95d0008e8173e194fff87eb5f8aba01f2505cdc8b751ce2ae","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Östersjön",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","24b6c3425b361b6d9927bcce5a6fc618a0048b4982328f1241628983cfc9b4cc","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Östersjön",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","24b6c3425b361b6d9927bcce5a6fc618a0048b4982328f1241628983cfc9b4cc","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västerbotten",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","f56c6d278cd57a841f45d88a739fe7197181c8044447988c598827874cca4dde","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västerbotten",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","f56c6d278cd57a841f45d88a739fe7197181c8044447988c598827874cca4dde","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Norrbotten",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","69331f1df1b8ea03ea16b36606fba88c6ddc06fe5c0a3ee79a198eae9320db9f","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Norrbotten",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","69331f1df1b8ea03ea16b36606fba88c6ddc06fe5c0a3ee79a198eae9320db9f","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Pite lappmark",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","89348552f4698921d0822933960b5e05671d6ccc1ea22903826dfb522f84d442","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Pite lappmark",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","89348552f4698921d0822933960b5e05671d6ccc1ea22903826dfb522f84d442","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Ångermanland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","31185c794d20968b8b487ff19650491d718ce39d0f481aec894da81599d4aa4a","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Ångermanland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","31185c794d20968b8b487ff19650491d718ce39d0f481aec894da81599d4aa4a","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Skagerrak",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","b6a8863ea6ace7b4f51a4b94431a2851d17cb66d0b75a06c3a02ada5b99be0e9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Skagerrak",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","b6a8863ea6ace7b4f51a4b94431a2851d17cb66d0b75a06c3a02ada5b99be0e9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Lule lappmark",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","1308b2ce7a43561a9c57b4eb0056f919fcffd1f9d96870d523f5f7635a0dd0fc","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Lule lappmark",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","1308b2ce7a43561a9c57b4eb0056f919fcffd1f9d96870d523f5f7635a0dd0fc","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Gästrikland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","3054bf5844dacf456d6c82d7a714002ab2cee9b13db21b499dd49f1fcea64d34","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Gästrikland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","3054bf5844dacf456d6c82d7a714002ab2cee9b13db21b499dd49f1fcea64d34","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Härjedalen",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","58887b968f21a19c07382e174c36f701a76e0f232ca1978e246dcb33dd732739","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Härjedalen",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","58887b968f21a19c07382e174c36f701a76e0f232ca1978e246dcb33dd732739","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Bottenviken",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","6e6714c5023b672ee4631074345b79e2226d6682428e826632c3265972b9fa0e","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Bottenviken",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","6e6714c5023b672ee4631074345b79e2226d6682428e826632c3265972b9fa0e","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västmanland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","a23657569d8ee0ee4d5d924e4b4775ac15568063b911e98c8f1317f1a247a1b4","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Västmanland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","a23657569d8ee0ee4d5d924e4b4775ac15568063b911e98c8f1317f1a247a1b4","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Närke",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","e0bbb26330a769f4cd1e00c2ad937a808b5e1740220762ce2685d2d7ebcc59d5","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Närke",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","e0bbb26330a769f4cd1e00c2ad937a808b5e1740220762ce2685d2d7ebcc59d5","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Lycksele lappmark",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","9011dd258200056da700d55e3b830bb02ccaba87cb63aa2bdad6038f2e21b166","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Lycksele lappmark",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","9011dd258200056da700d55e3b830bb02ccaba87cb63aa2bdad6038f2e21b166","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Jämtland",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","7304c6b294a88d6ab0eddc123549802e5a082bba1c9eeb037333391dba97adb9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Jämtland",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","7304c6b294a88d6ab0eddc123549802e5a082bba1c9eeb037333391dba97adb9","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Torne lappmark",NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","6542538d41e7165ae55a32a063faa4ea646f985741d7c1d273e97f0522164ecf","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,"Torne lappmark",NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","6542538d41e7165ae55a32a063faa4ea646f985741d7c1d273e97f0522164ecf","https://artfakta.se/sok","SLU Artdatabanken (2020). Rödlista 2020","2020"
"Europe","Sweden",NA,NA,NA,NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","214ea67ab993c1dacaf6d9c23f8cb95ac583bce51b7fe370b498bd48ca0bd634","https://www.artdatabanken.se/globalassets/ew/subw/artd/6-publikationer/31.-rodlista-2020/rodlista-2020.pdf","Rödlistade arter i Sverige 2020","2020"
"Europe","Sweden",NA,NA,NA,NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","214ea67ab993c1dacaf6d9c23f8cb95ac583bce51b7fe370b498bd48ca0bd634","https://www.artdatabanken.se/globalassets/ew/subw/artd/6-publikationer/31.-rodlista-2020/rodlista-2020.pdf","Rödlistade arter i Sverige 2020","2020"
"Europe","Sweden",NA,NA,NA,NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","3a1404e9f50717320990465f6f3c8bf5f1698400079bb164a2a0a6a7c665140f","https://www.artdatabanken.se/globalassets/ew/subw/artd/6-publikationer/22.-rodlistan-2015/rodlistan_2015.pdf","Rödlistade arter i Sverige 2015","2015"
"Europe","Sweden",NA,NA,NA,NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","3a1404e9f50717320990465f6f3c8bf5f1698400079bb164a2a0a6a7c665140f","https://www.artdatabanken.se/globalassets/ew/subw/artd/6-publikationer/22.-rodlistan-2015/rodlistan_2015.pdf","Rödlistade arter i Sverige 2015","2015"
"Europe","Sweden",NA,NA,NA,NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","a1ecea822f932bd198350b38f5b5df33cc0d489f8d0e5d9fd22fd691973edb89","https://www.slu.se/globalassets/ew/subw/artd/6-publikationer/4.-rodlista-2010/274614_inlaga_liten_sid-del1-1-199.pdf","Rödlistade arter i Sverige 2010","2010"
"Europe","Sweden",NA,NA,NA,NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","a1ecea822f932bd198350b38f5b5df33cc0d489f8d0e5d9fd22fd691973edb89","https://www.slu.se/globalassets/ew/subw/artd/6-publikationer/4.-rodlista-2010/274614_inlaga_liten_sid-del1-1-199.pdf","Rödlistade arter i Sverige 2010","2010"
"Europe","Sweden",NA,NA,NA,NA,"SE","Animalia",NA,NA,NA,"Fauna","Swedish","new_bb88db244e106286a790dfd9ecc73c21","https://www.studentapan.se/kurslitteratur/rodlistade-arter-i-sverige-2005-the-2005-red-list-of-swedish-species-9789188506306","Rödlistade arter i Sverige 2005 = The 2005 red list of Swedish species","2005"
"Europe","Sweden",NA,NA,NA,NA,"SE","Plantae",NA,NA,NA,"Flora","Swedish","new_bb88db244e106286a790dfd9ecc73c21","https://www.studentapan.se/kurslitteratur/rodlistade-arter-i-sverige-2005-the-2005-red-list-of-swedish-species-9789188506306","Rödlistade arter i Sverige 2005 = The 2005 red list of Swedish species","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Mammalia",NA,"Mammals","Portuguese","104a8708004a8edf3e9de761c5b5d7eada670d41bd3495e17c6080d98f859d3d","https://admin.livrovermelhodosmamiferos.pt/wp-content/uploads/LIVRO-VERMELHO-MAMIFEROS_WEBv2.pdf","Livro vermelho dos mamíferos de Portugal continental","2023"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Mammalia",NA,"Mammals","Portuguese","4a7c2d3ed04446e8e27965407d15d6901a60b99130806a795aaa3e27a4eef2c8","https://www.icnf.pt/api/file/doc/df1548dc4942af4d","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Amphibia",NA,"Amphibians","Portuguese","d5965f0d01bec347c07cf2f2c1b61b094264654e2baaa110de38f665a433ee79","https://www.icnf.pt/api/file/doc/17e63e4ea59d25ef","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Aves",NA,"Birds","Portuguese","cfd31a23b16607cd214ba6e46534bc1be783517678224a129dd165ab16417143","https://www.icnf.pt/api/file/doc/b142104084024988","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata",NA,NA,"Freshwater And Migratory Fishes","Portuguese","8d30a501a7c38d96642531c1e7421a9e4672d85f3be8c138fcd1c921c2692646","https://www.icnf.pt/api/file/doc/6812550ec7eb36fb","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Reptilia",NA,"Reptiles","Portuguese","745d3f07e3a1fc5dac38449262db289f3e2958afb3902b63a135e7e469596ce9","https://www.icnf.pt/api/file/doc/c955daa4211edb53","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Madeira",NA,NA,NA,"PT","Animalia","Chordata","Mammalia",NA,"Mammals","Portuguese","4a7c2d3ed04446e8e27965407d15d6901a60b99130806a795aaa3e27a4eef2c8","https://www.icnf.pt/api/file/doc/df1548dc4942af4d","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Madeira",NA,NA,NA,"PT","Animalia","Chordata","Amphibia",NA,"Amphibians","Portuguese","d5965f0d01bec347c07cf2f2c1b61b094264654e2baaa110de38f665a433ee79","https://www.icnf.pt/api/file/doc/17e63e4ea59d25ef","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Madeira",NA,NA,NA,"PT","Animalia","Chordata","Aves",NA,"Birds","Portuguese","cfd31a23b16607cd214ba6e46534bc1be783517678224a129dd165ab16417143","https://www.icnf.pt/api/file/doc/b142104084024988","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Madeira",NA,NA,NA,"PT","Animalia","Chordata",NA,NA,"Freshwater And Migratory Fishes","Portuguese","8d30a501a7c38d96642531c1e7421a9e4672d85f3be8c138fcd1c921c2692646","https://www.icnf.pt/api/file/doc/6812550ec7eb36fb","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Madeira",NA,NA,NA,"PT","Animalia","Chordata","Reptilia",NA,"Reptiles","Portuguese","745d3f07e3a1fc5dac38449262db289f3e2958afb3902b63a135e7e469596ce9","https://www.icnf.pt/api/file/doc/c955daa4211edb53","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Azores",NA,NA,NA,"PT","Animalia","Chordata","Mammalia",NA,"Mammals","Portuguese","4a7c2d3ed04446e8e27965407d15d6901a60b99130806a795aaa3e27a4eef2c8","https://www.icnf.pt/api/file/doc/df1548dc4942af4d","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Azores",NA,NA,NA,"PT","Animalia","Chordata","Amphibia",NA,"Amphibians","Portuguese","d5965f0d01bec347c07cf2f2c1b61b094264654e2baaa110de38f665a433ee79","https://www.icnf.pt/api/file/doc/17e63e4ea59d25ef","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Azores",NA,NA,NA,"PT","Animalia","Chordata","Aves",NA,"Birds","Portuguese","cfd31a23b16607cd214ba6e46534bc1be783517678224a129dd165ab16417143","https://www.icnf.pt/api/file/doc/b142104084024988","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Azores",NA,NA,NA,"PT","Animalia","Chordata",NA,NA,"Freshwater And Migratory Fishes","Portuguese","8d30a501a7c38d96642531c1e7421a9e4672d85f3be8c138fcd1c921c2692646","https://www.icnf.pt/api/file/doc/6812550ec7eb36fb","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal","Azores",NA,NA,NA,"PT","Animalia","Chordata","Reptilia",NA,"Reptiles","Portuguese","745d3f07e3a1fc5dac38449262db289f3e2958afb3902b63a135e7e469596ce9","https://www.icnf.pt/api/file/doc/c955daa4211edb53","Livro Vermelho dos Vertebrados de Portugal","2005"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia",NA,NA,NA,"Invertebrates","Portuguese","c1a71953686d4d18da8d0394f59ce638347a1f9b7e011579af2ced9112aa33da","https://lvinvertebrados.uac.pt/docs/Livro-Vermelho-dos-Invertebrados-de-Portugal-Continental.pdf","Livro Vermelho dos Invertebrados de Portugal Continental","2023"
"Europe","Portugal",NA,NA,NA,NA,"PT","Plantae",NA,NA,NA,"Vascular Plants","Portuguese","bba55420ff878e6ec68ecd8bbd52554aef5aceea94217e3508de77af005dcf9d","https://listavermelha-flora.pt/wp-content/uploads/2020/10/Lista_Vermelha_Flora_Vascular_Portugal_Continental_2020_versao_digital.pdf","LISTA VERMELHA DA FLORA VASCULAR DE PORTUGAL CONTINENTAL","2020"
"Europe","Portugal",NA,NA,NA,NA,"PT","Animalia","Chordata","Aves",NA,"Birds","Portuguese","dbde2dcae2769576a85af4e2a313da386a76398955e8e0326978ac69a1ef4450","https://www.listavermelhadasaves.pt/uploads/pdf/lista-vermelha-das-aves-de-portugal-continental.pdf","Lista Vermelha das Aves de Portugal Continental","2022"
"Europe","Romania",NA,NA,NA,NA,"RO","Plantae",NA,NA,NA,"Mosses","English","be08d57b82a387ad97f124ab736310df59dc8a72c19c42406ebfbf55cab0414c","https://www.researchgate.net/publication/272355866_Checklist_and_Red_List_of_Bryophytes_of_Romania","Checklist and Red List of Bryophytes of Romania","2012"
"Europe","Romania",NA,NA,NA,NA,"RO","Fungi",NA,NA,NA,"Macrofungi","English","00e59afe602e22e5b8b86d98c811723b957146defcaaae8a2205ed33b12e9f5a","http://www.eccf.eu/Romania.pdf","RED LIST OF ROMANIAN MACROFUNGI SPECIES","2005"
"Europe","Romania",NA,NA,NA,NA,"RO","Animalia","Arthropoda","Insecta","Lepidoptera","Butterflies","English","48791ccd9626e38941589dbd5cf56ea62b6c0ff743bf131e5f471c9f2a084b68","https://www.researchgate.net/publication/369357922_Lista_rosie_a_fluturilor_din_Romania_Red_List_of_Lepidoptera_of_Romania","Lista rosie a fluturilor din România","2021"
"Europe","Romania",NA,NA,NA,NA,"RO","Plantae",NA,NA,NA,"Vascular Plants","Romanian","new_bb88db244e106286a790dfd9ecc73c21","https://www.researchgate.net/publication/318654406_Lista_rosie_a_plantelor_superioare_din_Romania","Lista roşie a plantelor superioare din România","1994"
"Europe","Romania",NA,NA,NA,NA,"RO","Animalia","Chordata","Aves",NA,"Birds","Romanian","22640d54a8718b66249e5cb6b59d73a408d6d89d8a84884a9be807711435e048","https://www.sor.ro/wp-content/uploads/1991/01/Lista-Rosie-Monitorul-Oficial-Partea-I-nr.-798Bis.pdf","LISTA ROȘIE NAȚIONALĂ A SPECIILOR DE PĂSĂRI DIN ROMÂNIA","2022"
"Europe","Na",NA,NA,"Border zone with Moldova & Romania","Moldova|Romania","MD|RO","Animalia",NA,NA,NA,"Fauna","Romanian","a531c27cfae66a0571fa565639ca4120304ed4e87ddad47a374587512b958e0a","https://www.yumpu.com/it/document/view/14047287/lista-rosie-management-comun-romania#","Lista rosie a speciilor de fl ora si fauna salbatica din zona de grania România – Republica Moldova","2008"
"Europe","Na",NA,NA,"Border zone with Moldova & Romania","Moldova|Romania","MD|RO","Plantae",NA,NA,NA,"Flora","Romanian","a531c27cfae66a0571fa565639ca4120304ed4e87ddad47a374587512b958e0a","https://www.yumpu.com/it/document/view/14047287/lista-rosie-management-comun-romania#","Lista rosie a speciilor de fl ora si fauna salbatica din zona de grania România – Republica Moldova","2008"
"Europe","Moldova",NA,NA,NA,NA,"MD","Animalia",NA,NA,NA,"Fauna","English","9ee35ce9d72298757f7f6a621e8f36e18f31322699daf984602115009fcc4e49","https://zoology.md/sites/default/files/inline-files/Cartea%20Rosie_Partea%20II%20Animale_0.pdf","Carte Rosie a Republicii Moldova","2015"
"Europe","Moldova",NA,NA,NA,NA,"MD","Plantae",NA,NA,NA,"Flora","English","9ee35ce9d72298757f7f6a621e8f36e18f31322699daf984602115009fcc4e49","https://zoology.md/sites/default/files/inline-files/Cartea%20Rosie_Partea%20II%20Animale_0.pdf","Carte Rosie a Republicii Moldova","2015"
"Europe","Germany",NA,NA,NA,NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","1caa5f8dc9736be2a15e2ab758d9398f3caf2e1bcad77ddea546cb2dab0e9f8d","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Rote Liste und Gesamtartenlisteder Amphibien (Amphibia) Deutschlands","2020"
"Europe","Germany",NA,NA,NA,NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","7f8c2e7bffd2dbb2c906a2a87508ee4107a7ae5cf931f8fc2f46907cb1efbbc0","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Rote Liste und Gesamtartenlisteder Amphibien (Amphibia) Deutschlands","2020"
"Europe","Germany",NA,NA,NA,NA,"DE","Animalia","Chordata","Aves",NA,"Breeding Birds","German","new_bb88db244e106286a790dfd9ecc73c21","https://www.avi-fauna.info/rote-liste-der-brutvoegel-in-deutschland/","Rote Liste der Brutvögel in Deutschland","2020"
"Europe","Germany",NA,NA,"Alpen",NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","550b4a916a7f4a8f3d8d69d09ff7ac99c07cc8370dda215fe72b340fa7ce65f4","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Daten der Roten Liste Lurche 2009","2009"
"Europe","Germany",NA,NA,"Bergland",NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","6380e7ca0abc4a2bbf6dd5820a174c05d0aa935dead62f6235bea40f28208887","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Daten der Roten Liste Lurche 2009","2009"
"Europe","Germany",NA,NA,"Deutschland",NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","debb1b9eecbe74dda49647bae99e4af74b572f8820e6717d12855e8bbf1b62df","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Daten der Roten Liste Lurche 2009","2009"
"Europe","Germany",NA,NA,"Tiefland",NA,"DE","Animalia","Chordata","Amphibia",NA,"Amphibians","German","c767d11d3415de4f0201d1e73fb7a4365a3f7d38262c715e5385715aa5985a4a","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Daten der Roten Liste Lurche 2009","2009"
"Europe","Germany",NA,NA,NA,NA,"DE","Animalia","Chordata","Reptilia",NA,"Reptiles","German","24d0279ef745bcc425a116d5eb38da9612057e770cbadf1bb53748754be2284c","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Rote Liste und Gesamtartenlisteder Reptilien (Reptilia) Deutschlands","2020"
"Europe","Germany",NA,NA,NA,NA,"DE","Animalia","Chordata","Reptilia",NA,"Reptiles","German","896fd86ee7138557d9c93c6454ae45180d31fa77329621c7844b17b8a1858e28","https://www.rote-liste-zentrum.de/en/Download-Vertebrates-1874.html","Rote Liste und Gesamtartenlisteder Reptilien (Reptilia) Deutschlands","2020"
